text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
yesterday made me doubt your strength I,5125.159,3.281,5126.7995,0.1779,0.0,-0.7,0.049570705102730504,0.04876235284147179,-0.17357226718188823
thought maybe you'd gone to your father,5127.36,5.279,5129.9995,0.0,0.0,0.3,0.04883445478522683,0.04614351178645903,-0.17711049966310835
and told him something you,5128.44,4.199,5130.5395,0.0,0.0,0.3,0.048709007857865076,0.045701214972270476,-0.17771019471568644
head you didn't have to be,5133.6,3.76,5135.4800000000005,0.0,0.0,0.5,0.047545819770420245,0.04165158869338213,-0.18322428576764896
afraid why did you tell,5139.32,6.24,5142.44,0.0,-0.6,-0.7,0.04586286264232359,0.03594573553029417,-0.19104265809928286
Noah why what about didn't you see him,5141.84,6.16,5144.92,0.0,0.0,-0.7,0.04525164990506776,0.03391509494944363,-0.19383175541212186
no why should I see no but did you come,5145.56,4.119,5147.619500000001,-0.296,0.0,-0.7,0.04457994428011018,0.031707583256130344,-0.196864109017408
here directly from the church am I being,5148.0,3.8,5149.9,0.0,0.1,-0.7,0.0440075492239642,0.029845715549711913,-0.19942011035481294
cross-examined oh no but when I found I,5149.679,3.48,5151.419,-0.1531,0.0,0.3,0.04362388241849869,0.028607391417292332,-0.20111850236953524
couldn't leave Sarah I called Noah and,5151.8,2.56,5153.08,0.0382,0.0,0.4,0.04320223284006636,0.027255216443695017,-0.20297095806032647
told him to go there and tell you I was,5153.159,2.641,5154.4795,0.0,0.0,0.2,0.042845306671331726,0.02611763006092411,-0.2045273156599253
detained I told you not to call anybody,5154.36,3.319,5156.019499999999,-0.4019,0.0,-0.7,0.0424508549190999,0.02486781255230817,-0.2062345316272505
I was surely no call him and tell him,5155.8,3.28,5157.4400000000005,0.1779,-0.25,-0.7,0.042085492624817186,0.02371696065828669,-0.20780366760249963
not to go well I can't I talk to him,5157.679,4.281,5159.8195000000005,-0.2057,0.0,-0.7,0.041470343968292994,0.02179380728125058,-0.2104185245557967
over call him I say he's gone if he dies,5159.08,4.52,5161.34,0.0,0.0,-0.7,0.04107530677710439,0.020568221417323077,-0.21207945275724022
his blood will be on your hands what are,5161.96,3.199,5163.5595,0.0,0.0,-0.7,0.04049607256028704,0.018784256163108304,-0.21448833213264223
you saying it's your medling that's done,5163.6,3.4,5165.3,0.0,0.0,-0.7,0.040039803815774565,0.017389790191419976,-0.21636315060672415
this i' would have been all right if it,5165.159,2.921,5166.6195,0.0,0.2857142857142857,-0.7,0.03969276564588683,0.01633542939336515,-0.2177754713765111
wasn't for,5167.0,5.679,5169.8395,0.0,0.0,-0.5,0.038842045554189714,0.013773353950244507,-0.22118637794319826
you that you you had to be here on that,5168.08,8.72,5172.44,0.0,0.0,0.4,0.03815133939310484,0.011716363280994659,-0.22390066055681043
daying your stupid calling Noah did you,5172.679,6.081,5175.7195,-0.5267,-0.6378318744003639,-0.7,0.037276140350878145,0.009139204083716665,-0.22726646490429506
kill Noah yes if he goes to the church,5176.8,4.399,5178.9995,-0.4588,0.0,-0.7,0.03639675628566777,0.006582127039559587,-0.2305625481272331
and climes up that,5178.76,5.13,5181.325,0.0,0.0,0.4,0.03577116169421083,0.004782519428685404,-0.23285311951393486
was I you intended to kill wasn't it no,5185.88,5.48,5188.62,-0.5875,0.0,-0.7,0.03379994400723611,-0.0007835928715652458,-0.23975957543198625
why wasn't it,5189.119,5.241,5191.7395,0.0,0.0,-0.7,0.032954165234510516,-0.0031237718599874836,-0.24257028325229107
sker kill me tell me I want you to I,5194.639,5.961,5197.6195,-0.6597,0.0,-0.7,0.031357827917347716,-0.007462654596938052,-0.24760777092608793
couldn't face life knowing what I've,5199.36,3.4,5201.06,0.0,0.0,-0.7,0.03042366396935227,-0.009954454298731066,-0.2503844497399329
been to you and what I've done to,5200.6,5.16,5203.18,0.0,0.0,0.2,0.029848392804676296,-0.011471517529979259,-0.25202820408279886
Noah but when you kill me don't put your,5202.76,5.76,5205.64,-0.8201,0.0,0.6,0.029181344632717425,-0.013213748336945172,-0.25386911404163276
hands on me,5205.76,5.439,5208.4795,0.0,0.0,0.4,0.028411610886204232,-0.015200555382880617,-0.25590626084545126
Mary operator uh operator get me the,5227.52,4.51,5229.775000000001,0.0,0.0,0.2,0.022579970648986064,-0.02929531808166591,-0.26839795971087244
police yes the uh roadblocks are,5238.119,5.6,5240.919,0.4019,0.0,-0.7,0.019424996326295404,-0.03612363706577961,-0.27317195561447183
up we're watching the railroad station,5241.119,5.431,5243.8345,0.0,0.0,0.6,0.018580850892910016,-0.03785016998012641,-0.27424340581459733
and he isn't hiding in the,5243.719,16.22,5251.829,0.2235,0.0,0.3,0.01621694116127046,-0.042459894467547624,-0.27683334895416617
that L me that L,5293.679,3.921,5295.6395,0.8159,0.0,-0.5,0.0013796083447891513,-0.06466794383816375,-0.28388693361362866
you get Wilson though I'll go for the,5303.08,17.559,5311.8595,0.0,0.0,0.4,-0.0052427685363407965,-0.07167989057417462,-0.28445792316378926
police well if he is what I think he is,5320.639,3.841,5322.5595,0.2732,0.0,-0.7,-0.010044282882413713,-0.07597825556220848,-0.2845454816965561
it's going to be easy we'll do,5322.719,3.121,5324.2795,0.4404,0.4333333333333333,0.7,-0.01085118642088762,-0.07664585866353306,-0.28454755975956947
everything possible to bring back she's,5324.48,3.36,5326.16,0.0,0.0,0.2,-0.011744970795698884,-0.07736850407175606,-0.2845475241115584
Wilson she's not in the house clock hour,5327.84,7.76,5331.72,0.0,0.0,0.7,-0.014460213418565257,-0.07946136847181723,-0.28453916928527323
I don't know but if that's what he's,5333.159,5.801,5336.059499999999,0.0,0.0,-0.5,-0.016657292808635496,-0.08105014818270811,-0.2845318941406987
hiding if she gets there before,5335.6,5.32,5338.26,-0.296,0.0,0.2,-0.017798333026606022,-0.0818410940677629,-0.28453064047285315
us what do we,5338.96,4.4,5341.16,0.0,0.0,0.2,-0.01933044790683909,-0.08286856722132259,-0.28453364698884565
do call Captain Samuels and the deputies,5340.92,5.56,5343.7,0.0,0.0,0.2,-0.020699372505591417,-0.0837547317905364,-0.2845422620242827
get all the help you can,5343.36,3.12,5344.92,0.4019,0.0,0.7,-0.021366000302040777,-0.08417584782104989,-0.28454885740735497
ouch the church the church what about,5349.44,5.12,5352.0,0.0,0.0,-0.7,-0.025354456837394058,-0.08656273248695516,-0.28462844683109195
you I'll get there now hurry up now what,5352.159,5.281,5354.7995,0.0,0.0,0.3,-0.026989418787370288,-0.08748017971959639,-0.2846841012517849
your sister may be still,5354.56,2.88,5356.0,0.0,0.0,-0.7,-0.027700842711746325,-0.08786911077181399,-0.28471298759630703
move I have a,5387.84,5.56,5390.62,0.0,0.0,0.2,-0.051111445045738155,-0.09799657630447424,-0.2875818141368206
gun you don't need it,5390.28,6.76,5393.66,-0.34,0.0,-0.7,-0.053455952439004126,-0.09879209137926166,-0.288090352605969
I'm alone what are you doing here Lift,5393.4,5.839,5396.3195,-0.25,0.0,-0.7,-0.05554821381627038,-0.099476541177552,-0.288578651481454
Up you're telling the,5405.0,5.84,5407.92,0.0,0.0,0.4,-0.06513801823366179,-0.1023409155508612,-0.29122651077338935
truth why should I,5407.32,3.52,5409.08,0.3182,0.0,0.2,-0.06613954331284988,-0.1026168456857324,-0.29154115478900133
lie you were followed here I came by our,5411.88,7.72,5415.74,0.0,0.0,0.2,-0.07204442358410186,-0.10416566425077904,-0.29353872424879207
way through the cemetery no one saw,5415.239,4.361,5417.4195,-0.296,0.0,-0.7,-0.07357576063988577,-0.10454692120686482,-0.2940959064316576
I needed the excuse I was afraid you,5433.6,4.48,5435.84,0.0772,-0.325,-0.7,-0.09153646492149527,-0.1084970648970763,-0.30177264739771603
would let me,5435.56,2.52,5436.820000000001,0.0,0.0,0.7,-0.09255378228275213,-0.10869593957173403,-0.3022676456762
up what do you want I came to kill,5439.36,4.92,5441.82,-0.6597,0.0,-0.7,-0.09784487358911541,-0.10969396816236658,-0.3049405751562606
you no no Mary it's you that's going to,5448.159,4.48,5450.398999999999,0.2235,0.0,-0.7,-0.10732388317783985,-0.11134411909708815,-0.3101273684021518
You Were Meant to fall through that,5452.639,3.6,5454.439,0.0,0.0,-0.7,-0.11196736383716227,-0.11209530902308791,-0.31284661459143487
ladder you're going to,5456.32,3.76,5458.2,0.0,0.0,0.4,-0.11639588933604442,-0.11278044444329624,-0.31554472894622665
fall I don't mind if I take you with,5460.639,7.721,5464.4995,0.0,0.0,-0.5,-0.12404616555268701,-0.11389873675756791,-0.3204377359819967
me you are a,5464.6,3.76,5466.4800000000005,0.0,0.0,0.5,-0.12651250561270183,-0.11424303891162549,-0.32207581502227167
fool they search the woods I watch them,5469.119,6.681,5472.4595,-0.4404,0.0,0.2,-0.1341396849793446,-0.11526245120757203,-0.32732153180008794
here like God looking at the lands I'll,5472.56,4.28,5474.700000000001,0.5574,0.0,0.3,-0.13706844912224359,-0.11563692759013933,-0.32940608553608786
hide in the woods they w't sarch there,5475.8,2.16,5476.88,-0.1779,0.0,0.8,-0.13995570447577294,-0.11599752179315936,-0.3314981644502464
again a day or two they'll be sure I got,5476.84,2.48,5478.08,0.3182,0.5,-0.7,-0.14156094550427345,-0.11619446153598639,-0.3326769782798298
out of when they find me they'll know,5477.96,3.56,5479.74,0.0,0.0,-0.7,-0.14380028678011547,-0.11646511373487269,-0.33433989066568903
you're still here for ding you're on the,5479.32,4.6,5481.62,0.0,0.0,0.3,-0.14636285608147978,-0.11676918630661773,-0.33626884199170526
vir of a breakdown now you've,5481.52,4.4,5483.72,0.0,0.0,-0.7,-0.1492587440129285,-0.11710583708015697,-0.3384815830943254
cracked why else would you leave your,5483.92,4.279,5486.0595,-0.0516,0.0,-0.7,-0.15252611676717312,-0.11747724714065719,-0.3410189982580742
bed climb to an empty church Tower in,5485.92,4.84,5488.34,-0.2023,-0.1,0.3,-0.15575012402145658,-0.11783571003566709,-0.34356287771243155
the dead of night and child could see,5488.199,4.361,5490.3795,-0.6486,-0.2,0.4,-0.15866331723281601,-0.11815338533432981,-0.3458938617364475
You'd wind up killing yourself killing,5490.76,4.479,5492.9995,-0.8625074653459815,0.0,-0.9,-0.16244314164176185,-0.11855758171127662,-0.34896151423797117
is what led you,5492.56,2.679,5493.8995,0.0,0.0,0.2,-0.16375044893503046,-0.11869544270589552,-0.35003339012157064
here it won't help you,5495.639,3.801,5497.5395,-0.3089,0.0,0.3,-0.16907863521405625,-0.11924805364507338,-0.35445695086907386
now look out the window,5500.04,6.159,5503.1195,0.0,0.0,-0.7,-0.1773493719792435,-0.12008053105624605,-0.36148694312389723
look well that's that's an old trick Mr,5503.639,5.48,5506.379,0.2263,0.1,0.3,-0.18222137037348055,-0.12055914810424856,-0.36571452538440646
Wilson a very poor trick tricks that's,5506.199,6.0,5509.199,-0.6844,-0.52,-0.7,-0.1864513192168006,-0.12096896992068466,-0.3694339702999039
all you know is tricks I don't need any,5509.119,5.201,5511.719499999999,-0.128,0.0,-0.7,-0.1902382800342791,-0.12133209608426368,-0.3728011064780189
tricks and no matter what happens to me,5512.199,4.881,5514.639499999999,-0.1466,0.0,0.4,-0.19462671281134883,-0.12174923424460829,-0.3767456841706037
tricks won't do you any good you're,5514.32,6.0,5517.32,0.34,0.7,-0.7,-0.19865066327618036,-0.12212899373073441,-0.3804018753683789
finished here France,5517.08,3.24,5518.7,0.0,0.0,0.3,-0.2007187840605696,-0.12232338274182769,-0.3822953232655295
Kindler citizens of,5530.96,5.44,5533.68,0.0,0.0,0.6,-0.2227955758854318,-0.12439144161375651,-0.4030987558778667
HOA they come after you the pling to the,5533.48,4.08,5535.52,0.0,0.0,-0.7,-0.22543381613527183,-0.12464100164964441,-0.40565700183344355
Ordinary People the ones you've been,5536.4,3.52,5538.16,0.0,-0.25,0.4,-0.22918026371335326,-0.12499770852403083,-0.4093169662645765
laughing at have France Kindler well you,5537.56,5.2,5540.160000000001,0.6486,0.0,0.6,-0.2319851792257427,-0.12526696653299912,-0.41207832466141403
can't fool them anymore oh sure you can,5539.92,5.48,5542.66,0.5727,0.5,-0.7,-0.2354471894902778,-0.12560247884181144,-0.41551219313684806
kill me Mary half the people down there,5542.76,3.919,5544.7195,-0.6908,-0.1611111111111111,-0.7,-0.23825947015332588,-0.12587808182835933,-0.41832300325027777
but there's no,5545.4,3.52,5547.16,-0.4215,0.0,-0.5,-0.24154195404654313,-0.1262038599642616,-0.4216288341756311
Escape you had a world and that closed,5546.679,4.44,5548.899,0.1779,-0.1,0.4,-0.2438456641551264,-0.12643552812965045,-0.42396560562296326
in on you till there was only halfer,5548.92,3.68,5550.76,0.0,0.0,-0.7,-0.24627660084873337,-0.12668307872474255,-0.4264469033777031
that closed in on you and there was only,5551.119,4.161,5553.1995,0.0,-0.05,-0.7,-0.2494063838045792,-0.12700709717870232,-0.4296659097865002
this room and this room too is closing,5552.6,4.079,5554.6395,0.0,0.0,-0.7,-0.2512220882404883,-0.1271981508358226,-0.43154651257795296
you it's not true the things they say I,5556.679,4.56,5558.959,-0.3252,-0.175,-0.7,-0.25651758495240184,-0.12777061992776584,-0.4370903436434429
did it's all their idea I followed,5558.92,4.68,5561.26,0.0,0.0,0.2,-0.2592402935848651,-0.12807537666025134,-0.43997771351747617
orders you gave the,5561.239,6.201,5564.339499999999,0.0,0.0,0.4,-0.2627698370328295,-0.12848326925855,-0.4437622040430941
orders I I only did my,5563.6,3.84,5565.52,0.0,0.0,-0.7,-0.264086607926817,-0.1286396894026217,-0.44518707032828014
duty don't send me back to them I can't,5567.639,5.0,5570.139,0.0,0.0,-0.7,-0.26903456963739575,-0.12925238979918252,-0.45061224593021426
face them I'm not a criminal,5569.84,5.0,5572.34,0.4168,0.2,0.7,-0.2712722551647759,-0.12954490294352472,-0.4531072608937612
are give me that,5597.159,6.401,5600.3595,0.0,0.0,0.2,-0.2916039755877121,-0.13334450746029647,-0.4782866866017955
all right Mr Wilson Mary's safe let me,5657.48,5.08,5660.02,0.4404,0.3928571428571428,0.4,-0.26249603528810783,-0.1426121840490032,-0.4673514274068923
give you a hand oh no no no no thanks hi,5659.56,6.44,5662.780000000001,0.666,-0.1,-0.7,-0.2580352555874472,-0.14310319613848654,-0.46392828554740806
what happened vday and Harper don't get,5662.56,7.2,5666.160000000001,0.0,0.0,0.3,-0.2521333160404309,-0.14371406890926788,-0.4593153992286675
that come on down not you get me a new,5666.0,6.36,5669.18,0.0,-0.0095959595959596,-0.7,-0.24644274720616038,-0.14426904958438094,-0.4547929523644345
ladder I've had my ankle busted and my,5669.76,5.64,5672.58,0.0,0.0,-0.7,-0.23955492102376066,-0.1449045424039565,-0.4492378654090938
head cocked from here on in my friends,5672.36,5.279,5674.9995,0.4767,0.0,0.7,-0.2343371755171877,-0.14536384729201685,-0.4449794040031282
I'm taking it easy well I'll get you,5675.4,4.279,5677.5395,0.6124,0.4333333333333333,0.4,-0.22857169996327065,-0.14585251758680678,-0.44023030890860393
another ladder Mr Wilson you've had,5677.639,5.161,5680.2195,0.0,0.0,0.2,-0.2221637490490064,-0.14637549140249612,-0.43490468751364386
enough trouble good night,5679.679,6.52,5682.939,0.0516,0.1666666666666666,0.4,-0.21531508353914494,-0.14691408371873094,-0.4291642635489155
Mary pleasant,5682.8,3.399,5684.4995,0.5106,0.7047925733127844,0.7,-0.21122551454160757,-0.14722680623272227,-0.4257149706233448
